Participant ID,Trial Number,Response,Correctness,Start Timestamp,End Timestamp,Reaction Time,Sample Number,Sample Order,Sample Time,Comparison Time,Condition,Path,Foil
18,38,left,True,2023-10-06 08:32:55.680,2023-10-06 08:33:00.778,5.098,55,left,7000,14000,V,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (4, 2), (4, 1), (4, 0), (2, 2)]","[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (3, 1), (4, 1), (4, 0), (2, 2)]"
18,39,right,True,2023-10-06 08:33:17.811,2023-10-06 08:33:21.237,3.426,52,right,7000,14000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1), (4, 1), (0, 4)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (0, 4)]"
18,40,right,True,2023-10-06 08:33:38.278,2023-10-06 08:33:41.220,2.942,45,right,7000,14000,V,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4), (3, 0)]","[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4), (3, 0)]"
18,41,right,True,2023-10-06 08:33:58.264,2023-10-06 08:34:05.807,7.543,22,right,7000,14000,H,"[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (1, 1), (1, 2), (3, 4)]","[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (1, 1), (0, 1), (3, 4)]"
18,42,right,False,2023-10-06 08:34:22.840,2023-10-06 08:34:31.728,8.888,61,left,7000,14000,H,"[(2, 3), (3, 3), (3, 2), (2, 2), (2, 1), (3, 1), (3, 0), (2, 0), (1, 1)]","[(2, 3), (3, 3), (3, 2), (2, 2), (2, 1), (3, 1), (3, 0), (4, 0), (1, 1)]"
18,43,right,True,2023-10-06 08:34:48.772,2023-10-06 08:34:56.449,7.677,50,right,7000,14000,H,"[(4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (1, 4), (0, 3)]","[(4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (1, 4), (0, 4)]"
18,44,left,False,2023-10-06 08:35:13.494,2023-10-06 08:35:19.792,6.298,57,right,7000,14000,H,"[(4, 1), (4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2), (0, 3)]","[(4, 1), (4, 2), (4, 3), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2), (0, 3)]"
18,45,left,False,2023-10-06 08:35:36.836,2023-10-06 08:35:52.522,15.686,63,right,7000,14000,H,"[(0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (1, 1), (1, 0), (0, 0), (2, 4)]","[(0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (1, 1), (1, 0), (2, 0), (2, 4)]"
18,46,left,False,2023-10-06 08:41:01.683,2023-10-06 08:41:16.572,14.889,54,right,7000,14000,H,"[(4, 3), (3, 3), (3, 2), (2, 2), (2, 1), (1, 1), (1, 2), (0, 2), (1, 3)]","[(4, 3), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 2), (0, 2), (1, 3)]"
18,47,left,True,2023-10-06 08:41:33.612,2023-10-06 08:41:40.979,7.367,73,left,7000,14000,H,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1), (1, 2), (1, 4)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1), (0, 1), (1, 4)]"
18,48,right,True,2023-10-06 08:41:58.023,2023-10-06 08:42:03.411,5.388,83,right,7000,14000,H,"[(3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2), (0, 3)]","[(3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (0, 3)]"
18,49,right,True,2023-10-06 08:42:20.455,2023-10-06 08:42:25.365,4.91,44,right,7000,14000,H,"[(4, 3), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (3, 2), (4, 2), (4, 0)]","[(4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (3, 2), (4, 2), (4, 0)]"
18,50,left,True,2023-10-06 08:42:42.413,2023-10-06 08:42:51.919,9.506,2,left,7000,14000,H,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (1, 1), (4, 3)]","[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (0, 2), (4, 3)]"
18,51,left,True,2023-10-06 08:43:08.963,2023-10-06 08:43:14.616,5.653,84,left,7000,14000,V,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4), (0, 3)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4), (0, 3)]"
18,52,right,True,2023-10-06 08:43:31.661,2023-10-06 08:43:34.704,3.043,75,right,7000,14000,V,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (3, 1)]","[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (3, 2), (3, 1)]"
18,53,left,True,2023-10-06 08:43:51.749,2023-10-06 08:43:54.459,2.71,21,left,7000,14000,V,"[(0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (2, 1), (1, 1), (0, 1), (3, 1)]","[(0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (2, 1), (1, 1), (0, 1), (3, 1)]"
18,54,right,True,2023-10-06 08:44:11.502,2023-10-06 08:44:16.970,5.468,47,right,7000,14000,V,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1), (1, 0), (4, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1), (0, 1), (4, 2)]"
18,55,left,True,2023-10-06 08:44:34.013,2023-10-06 08:44:36.213,2.2,33,left,7000,14000,V,"[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (1, 4), (0, 1)]","[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2), (1, 3), (1, 4), (0, 1)]"
18,56,left,True,2023-10-06 08:44:53.245,2023-10-06 08:44:57.979,4.734,5,left,7000,14000,VH,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4), (0, 2)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4), (0, 2)]"
18,57,left,True,2023-10-06 08:45:15.022,2023-10-06 08:45:19.932,4.91,76,left,7000,14000,VH,"[(1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0), (1, 4)]","[(1, 3), (2, 3), (3, 3), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0), (1, 4)]"
18,58,right,True,2023-10-06 08:45:36.975,2023-10-06 08:45:39.359,2.384,85,right,7000,14000,VH,"[(2, 1), (2, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2), (4, 3)]","[(2, 1), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (4, 3)]"
18,59,left,True,2023-10-06 08:45:56.397,2023-10-06 08:46:00.120,3.723,31,left,7000,14000,VH,"[(3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4), (4, 3), (4, 2), (0, 4)]","[(3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (0, 4)]"
18,60,left,True,2023-10-06 08:46:17.162,2023-10-06 08:46:21.616,4.454,36,left,7000,14000,VH,"[(2, 3), (2, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2), (2, 0)]","[(2, 3), (2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (2, 0)]"
18,61,right,True,2023-10-06 08:47:43.590,2023-10-06 08:47:48.333,4.743,49,right,7000,14000,V,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1), (3, 2), (1, 3)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (1, 3)]"
18,62,right,True,2023-10-06 08:48:05.377,2023-10-06 08:48:07.987,2.61,79,right,7000,14000,V,"[(1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1), (0, 4)]","[(1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 2), (4, 2), (4, 3), (0, 4)]"
18,63,left,True,2023-10-06 08:48:25.031,2023-10-06 08:48:29.531,4.5,88,left,7000,14000,V,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 1), (3, 1), (0, 3)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (2, 1), (3, 1), (0, 3)]"
18,64,right,True,2023-10-06 08:48:46.575,2023-10-06 08:48:49.052,2.477,12,right,7000,14000,V,"[(2, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1), (1, 0), (4, 0)]","[(2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (1, 1), (1, 0), (4, 0)]"
18,65,right,True,2023-10-06 08:49:06.095,2023-10-06 08:49:08.105,2.01,34,right,7000,14000,V,"[(0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (3, 2), (4, 0)]","[(0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (3, 4), (3, 3), (3, 2), (4, 0)]"
18,66,right,True,2023-10-06 08:49:25.150,2023-10-06 08:49:26.982,1.832,11,right,7000,14000,VH,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (0, 3), (0, 2), (4, 3)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (0, 3), (0, 2), (4, 3)]"
18,67,left,True,2023-10-06 08:49:44.026,2023-10-06 08:49:48.426,4.4,16,left,7000,14000,VH,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (3, 2), (0, 3)]","[(0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (4, 1), (0, 3)]"
18,68,right,True,2023-10-06 08:50:05.470,2023-10-06 08:50:08.136,2.666,46,right,7000,14000,VH,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (1, 0), (1, 1), (0, 1)]","[(4, 1), (4, 2), (3, 2), (2, 2), (2, 1), (2, 0), (1, 0), (1, 1), (0, 1)]"
18,69,right,True,2023-10-06 08:50:25.180,2023-10-06 08:50:28.267,3.087,24,right,7000,14000,VH,"[(1, 4), (2, 4), (2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0)]","[(1, 4), (2, 4), (2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (3, 0)]"
18,70,right,True,2023-10-06 08:50:45.311,2023-10-06 08:50:50.544,5.233,40,right,7000,14000,VH,"[(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (0, 3), (4, 3)]","[(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (0, 3), (3, 3)]"
18,71,left,True,2023-10-06 08:51:07.594,2023-10-06 08:51:13.886,6.292,86,left,7000,14000,H,"[(2, 3), (2, 2), (3, 2), (3, 3), (4, 3), (4, 4), (3, 4), (2, 4), (2, 0)]","[(2, 3), (2, 2), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4), (2, 0)]"
18,72,right,False,2023-10-06 08:51:30.931,2023-10-06 08:51:40.919,9.988,20,left,7000,14000,H,"[(0, 1), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (4, 2), (0, 0)]","[(0, 1), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (4, 2), (1, 0)]"
18,73,left,True,2023-10-06 08:51:57.963,2023-10-06 08:52:03.417,5.454,14,left,7000,14000,H,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (0, 0)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (3, 2), (3, 3), (0, 0)]"
18,74,right,True,2023-10-06 08:52:20.461,2023-10-06 08:52:25.539,5.078,65,right,7000,14000,H,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (3, 3)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (3, 0), (3, 1), (4, 1), (3, 3)]"
18,75,left,True,2023-10-06 08:52:42.582,2023-10-06 08:52:48.448,5.866,64,left,7000,14000,H,"[(4, 0), (4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (0, 2)]","[(4, 0), (4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (2, 3), (0, 2)]"
18,76,left,True,2023-10-06 08:54:42.452,2023-10-06 08:54:52.474,10.022,18,left,7000,14000,H,"[(4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 2)]","[(4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4), (2, 2)]"
18,77,right,True,2023-10-06 08:55:09.518,2023-10-06 08:55:15.715,6.197,66,right,7000,14000,H,"[(3, 0), (4, 0), (4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (2, 2)]","[(3, 0), (4, 0), (4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (2, 2)]"
18,78,right,False,2023-10-06 08:55:32.759,2023-10-06 08:55:40.836,8.077,23,left,7000,14000,H,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1), (1, 0), (2, 0)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (1, 2), (1, 1), (1, 0), (2, 0)]"
18,79,right,True,2023-10-06 08:55:57.880,2023-10-06 08:56:03.635,5.755,29,right,7000,14000,H,"[(2, 2), (1, 2), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (3, 2), (4, 4)]","[(2, 2), (1, 2), (1, 1), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (4, 4)]"
18,80,left,True,2023-10-06 08:56:20.679,2023-10-06 08:56:25.510,4.831,51,left,7000,14000,H,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (3, 1), (4, 1), (0, 3)]","[(2, 0), (1, 0), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (4, 1), (0, 3)]"
18,81,left,True,2023-10-06 08:56:42.555,2023-10-06 08:56:44.732,2.177,81,left,7000,14000,V,"[(4, 0), (4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (1, 3)]","[(4, 0), (4, 1), (3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (2, 3), (1, 3)]"
18,82,left,True,2023-10-06 08:57:01.776,2023-10-06 08:57:06.464,4.688,15,left,7000,14000,V,"[(4, 3), (4, 2), (3, 2), (3, 3), (2, 3), (2, 4), (1, 4), (0, 4), (1, 0)]","[(4, 3), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (1, 4), (0, 4), (1, 0)]"
18,83,left,True,2023-10-06 08:57:23.509,2023-10-06 08:57:25.762,2.253,62,left,7000,14000,V,"[(1, 0), (2, 0), (2, 1), (3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (0, 1)]","[(1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (0, 1)]"
18,84,right,True,2023-10-06 08:57:42.807,2023-10-06 08:57:44.807,2.0,28,right,7000,14000,V,"[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (1, 1), (1, 0), (3, 1)]","[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (1, 1), (2, 1), (3, 1)]"
18,85,left,True,2023-10-06 08:58:01.850,2023-10-06 08:58:04.305,2.455,68,left,7000,14000,V,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4), (0, 4), (4, 4)]","[(0, 3), (0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (1, 4), (0, 4), (4, 4)]"
18,86,right,True,2023-10-06 08:58:21.348,2023-10-06 08:58:24.669,3.321,77,right,7000,14000,VH,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4), (4, 3)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4), (4, 3)]"
18,87,left,True,2023-10-06 08:58:41.714,2023-10-06 08:58:44.324,2.61,19,left,7000,14000,VH,"[(4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 1), (3, 1), (3, 0), (0, 0)]","[(4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (2, 1), (3, 1), (3, 0), (0, 0)]"
18,88,left,True,2023-10-06 08:59:01.369,2023-10-06 08:59:05.347,3.978,25,left,7000,14000,VH,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (0, 0)]","[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (3, 3), (3, 2), (3, 1), (0, 0)]"
18,89,right,True,2023-10-06 08:59:22.385,2023-10-06 08:59:27.166,4.781,39,right,7000,14000,VH,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1), (0, 1), (1, 3)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (1, 0), (1, 1), (0, 1), (1, 3)]"
18,90,right,True,2023-10-06 08:59:44.211,2023-10-06 08:59:47.976,3.765,1,right,7000,14000,VH,"[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 1)]","[(4, 2), (4, 3), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (0, 1)]"
19,1,left,True,2023-10-06 10:57:25.522,2023-10-06 10:57:39.796,14.274,59,left,7000,14000,H,"[(0, 4), (0, 3), (1, 3), (1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (2, 1)]","[(0, 4), (0, 3), (1, 3), (1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (2, 1)]"
19,2,left,False,2023-10-06 10:57:56.841,2023-10-06 10:58:10.560,13.719,82,right,7000,14000,H,"[(1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (4, 1), (4, 0), (0, 3)]","[(1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (4, 1), (4, 2), (0, 3)]"
19,3,right,True,2023-10-06 10:58:27.604,2023-10-06 10:58:39.580,11.976,35,right,7000,14000,H,"[(4, 4), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (1, 3), (0, 3), (1, 2)]","[(4, 4), (4, 3), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3), (0, 3), (1, 2)]"
19,4,right,False,2023-10-06 10:58:56.623,2023-10-06 10:59:09.233,12.61,8,left,7000,14000,H,"[(1, 4), (2, 4), (2, 3), (1, 3), (1, 2), (0, 2), (0, 3), (0, 4), (1, 0)]","[(1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (0, 2), (0, 3), (0, 4), (1, 0)]"
19,5,right,True,2023-10-06 10:59:26.278,2023-10-06 10:59:37.122,10.844,48,right,7000,14000,H,"[(2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2), (0, 1)]","[(2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (0, 1)]"
19,6,left,True,2023-10-06 10:59:54.165,2023-10-06 11:00:05.975,11.81,17,left,7000,14000,VH,"[(1, 0), (2, 0), (2, 1), (1, 1), (1, 2), (2, 2), (2, 3), (3, 3), (0, 1)]","[(1, 0), (2, 0), (2, 1), (1, 1), (1, 2), (1, 3), (2, 3), (3, 3), (0, 1)]"
19,7,right,True,2023-10-06 11:00:23.019,2023-10-06 11:00:36.752,13.733,9,right,7000,14000,VH,"[(3, 2), (4, 2), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2), (3, 3)]","[(3, 2), (4, 2), (4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 3)]"
19,8,left,False,2023-10-06 11:00:53.795,2023-10-06 11:01:10.293,16.498,7,right,7000,14000,VH,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (2, 1), (1, 1), (2, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (2, 1), (1, 1), (2, 0)]"
19,9,right,True,2023-10-06 11:01:27.332,2023-10-06 11:01:38.392,11.06,40,right,7000,14000,VH,"[(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (0, 3), (4, 3)]","[(0, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3), (0, 3), (3, 3)]"
19,10,left,True,2023-10-06 11:01:55.435,2023-10-06 11:02:05.400,9.965,87,left,7000,14000,VH,"[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (1, 1), (2, 0)]","[(4, 1), (4, 2), (3, 2), (3, 1), (2, 1), (2, 2), (1, 2), (0, 2), (2, 0)]"
19,11,right,True,2023-10-06 11:02:22.446,2023-10-06 11:02:31.611,9.165,60,right,7000,14000,V,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (0, 3)]","[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (1, 3)]"
19,12,right,False,2023-10-06 11:02:48.655,2023-10-06 11:02:55.998,7.343,3,left,7000,14000,V,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3), (0, 2), (3, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (0, 4), (0, 3), (0, 2), (3, 2)]"
19,13,right,True,2023-10-06 11:03:13.041,2023-10-06 11:03:22.397,9.356,90,right,7000,14000,V,"[(4, 0), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (3, 3)]","[(4, 0), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (3, 4)]"
19,14,left,True,2023-10-06 11:03:39.440,2023-10-06 11:03:49.282,9.842,78,left,7000,14000,V,"[(3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (1, 3), (1, 1)]","[(3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (1, 3), (1, 1)]"
19,15,left,False,2023-10-06 11:04:06.316,2023-10-06 11:04:21.137,14.821,26,right,7000,14000,V,"[(1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0), (2, 0), (1, 0), (4, 0)]","[(1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (3, 0), (2, 0), (1, 0), (4, 0)]"
19,16,right,True,2023-10-06 11:07:16.892,2023-10-06 11:07:28.680,11.788,74,right,7000,14000,V,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1), (4, 1), (4, 4)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (3, 0), (3, 1), (4, 1), (4, 4)]"
19,17,left,True,2023-10-06 11:07:45.724,2023-10-06 11:07:55.688,9.964,10,left,7000,14000,V,"[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (4, 0)]","[(4, 2), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (4, 1)]"
19,18,left,True,2023-10-06 11:08:12.735,2023-10-06 11:08:24.400,11.665,38,left,7000,14000,V,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4), (4, 2)]","[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4), (4, 2)]"
19,19,left,True,2023-10-06 11:08:41.444,2023-10-06 11:08:56.885,15.441,4,left,7000,14000,V,"[(4, 3), (4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (1, 3), (4, 4)]","[(4, 3), (4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2), (4, 4)]"
19,20,right,True,2023-10-06 11:09:13.931,2023-10-06 11:09:29.595,15.664,37,right,7000,14000,V,"[(4, 0), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (4, 3), (2, 1)]","[(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (3, 3), (4, 3), (2, 1)]"
19,21,left,False,2023-10-06 11:09:46.639,2023-10-06 11:09:59.970,13.331,89,right,7000,14000,H,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (2, 0)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (3, 2), (3, 1), (2, 0)]"
19,22,right,True,2023-10-06 11:10:17.015,2023-10-06 11:10:32.591,15.576,58,right,7000,14000,H,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 0), (3, 0), (4, 0), (2, 3)]","[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (3, 1), (3, 0), (4, 0), (2, 3)]"
19,23,right,False,2023-10-06 11:10:49.635,2023-10-06 11:11:08.065,18.43,71,left,7000,14000,H,"[(0, 1), (1, 1), (1, 2), (2, 2), (2, 1), (3, 1), (3, 0), (4, 0), (0, 4)]","[(0, 1), (1, 1), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0), (4, 0), (0, 4)]"
19,24,right,True,2023-10-06 11:11:25.110,2023-10-06 11:11:39.054,13.944,69,right,7000,14000,H,"[(3, 4), (2, 4), (2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (0, 2)]","[(3, 4), (2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (0, 2)]"
19,25,left,False,2023-10-06 11:11:56.086,2023-10-06 11:12:07.217,11.131,67,right,7000,14000,H,"[(0, 2), (0, 3), (1, 3), (1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 4)]","[(0, 2), (0, 3), (1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (0, 4)]"
19,26,left,True,2023-10-06 11:12:24.265,2023-10-06 11:12:28.262,3.997,30,left,7000,14000,VH,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0), (4, 0)]","[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0), (3, 0)]"
19,27,left,True,2023-10-06 11:12:45.305,2023-10-06 11:12:53.792,8.487,53,left,7000,14000,VH,"[(1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (4, 2), (4, 1), (4, 0), (1, 0)]","[(1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (4, 2), (4, 1), (4, 0), (1, 0)]"
19,28,left,True,2023-10-06 11:13:10.835,2023-10-06 11:13:22.034,11.199,6,left,7000,14000,VH,"[(4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (1, 1)]","[(4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (1, 1)]"
